Barcode_i	Barcode_j	Condition1	Condition2	Z_Condition1	Z_Condition2	GI_Condition1	GI_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaGI	DeltaZ_FDR
MAG1	SLX4	MMS	HYDX	-24.4185132881589	1.47969619942527	-0.302359666168842	0.0186264860389328	AGGRAVATING	NEUTRAL	-18.1785958844065	-0.320986152207774	5.69250701860416e-13
MMS1	SLX4	MMS	HYDX	-13.9502475921678	4.26674403223433	-0.177143257664154	0.0504785895297236	AGGRAVATING	NEUTRAL	-13.1153249863288	-0.227621847193878	1.96532165035651e-07
MPH1	SLX4	MMS	HYDX	-13.8836792650326	-1.6873920327429	-0.196025184953875	-0.0261778930690861	AGGRAVATING	NEUTRAL	-8.09689615525458	-0.169847291884789	0.00113354378667739
PSY3	SLX4	MMS	HYDX	-17.2429210428863	4.26710479527322	-0.175915198107132	0.0513766192695468	AGGRAVATING	NEUTRAL	-14.4025969441658	-0.227291817376679	1.19755886914186e-08
RAD51	SLX4	MMS	HYDX	-24.4129864601078	4.6179231968228	-0.352856836734934	0.0578284507397136	AGGRAVATING	NEUTRAL	-21.474967034279	-0.410685287474648	1.81793238709149e-17
RAD59	SLX4	MMS	HYDX	-38.6081003397896	-1.89866420035223	-0.406299784646952	-0.0209573367992608	AGGRAVATING	NEUTRAL	-25.267179908117	-0.385342447847691	1.52633647359176e-23
RTT101	SLX4	MMS	HYDX	-27.2456966433255	4.0538613178744	-0.351073163897531	0.038686804179965	AGGRAVATING	NEUTRAL	-24.307472741608	-0.389759968077496	6.91457142331152e-22
SHU1	SLX4	MMS	HYDX	-19.150781330005	1.60395026854505	-0.174032126978223	0.0162493269632033	AGGRAVATING	NEUTRAL	-13.9816280249789	-0.190281453941426	2.92274256182388e-08
SHU2	SLX4	MMS	HYDX	-18.8354704535908	2.72914615026565	-0.213593513926882	0.0307293369181419	AGGRAVATING	NEUTRAL	-15.2888429013904	-0.244322850845023	1.33723764113085e-09
CSM3	SRS2	MMS	HYDX	-38.5848146710528	1.1733422087808	-0.353983893988768	0.00763313881962884	AGGRAVATING	NEUTRAL	-32.153377640811	-0.361617032808397	3.71843278522568e-37
MMS1	SRS2	MMS	HYDX	-8.72520406179607	5.23775074074893	-0.0824862925683224	0.0386009971961138	AGGRAVATING	NEUTRAL	-10.1015674942442	-0.121087289764436	5.9599585654462e-05
MMS4	SRS2	MMS	HYDX	-35.2166060899425	-2.30231988007352	-0.321113647848932	-0.0164393391765366	AGGRAVATING	NEUTRAL	-26.3074072312706	-0.304674308672396	2.77211359002175e-25
MPH1	SRS2	MMS	HYDX	-13.9923743352887	9.80389038116234	-0.204502160282948	0.0991714122177002	AGGRAVATING	ALLEVIATING	-17.084880845401	-0.303673572500648	1.17172585456088e-11
MUS81	SRS2	MMS	HYDX	-28.0029128523179	5.80378758244719	-0.29891601786968	0.0468813478522352	AGGRAVATING	NEUTRAL	-25.8321409318842	-0.345797365721915	1.59596563199434e-24
RAD18	SRS2	MMS	HYDX	29.2600191752187	-0.0766060393782306	0.288860528022291	-0.000906881030233049	ALLEVIATING	NEUTRAL	18.7984686201721	0.289767409052524	4.47868901011317e-13
RAD61	SRS2	MMS	HYDX	-15.3988182822802	3.09976269574154	-0.200703677845583	0.0309706963320525	AGGRAVATING	NEUTRAL	-14.1069929313712	-0.231674374177636	2.27076062716139e-08
RTT107	SRS2	MMS	HYDX	-30.7181120023728	1.89829345651034	-0.369145317322276	0.0128011987807259	AGGRAVATING	NEUTRAL	-27.7174834760585	-0.381946516103001	6.35905241263475e-28
CLA4	MAG1	MMS	DXRB	-2.81337825468747	-8.85690163345195	-0.0239831191789315	-0.82792789304085	NEUTRAL	AGGRAVATING	8.5647978075161	0.803944773861919	0.00307233450402576
CSM2	MAG1	MMS	DXRB	-24.484825280998	-4.85981455531202	-0.205824819837671	-0.0334544223260124	AGGRAVATING	NEUTRAL	-15.8644557158035	-0.172370397511659	8.46416100526689e-09
CLA4	MMS1	MMS	DXRB	-21.1410375354515	5.93270691140849	-0.338470956941817	0.0603513243978813	AGGRAVATING	NEUTRAL	-21.0254084301169	-0.398822281339699	1.67313866942592e-14
CSM2	MMS4	MMS	DXRB	2.0034715284303	-19.4478782223152	0.0131164701158635	-0.160716237676715	NEUTRAL	AGGRAVATING	16.4880111575698	0.173832707792578	3.24064831739786e-09
MMS1	MMS4	MMS	DXRB	-10.7436121205825	4.83673308480231	-0.160786711288699	0.0612207827721579	AGGRAVATING	NEUTRAL	-11.3265223498312	-0.222007494060857	5.05250094671914e-05
CLA4	MPH1	MMS	DXRB	-20.9947624348184	-2.46336071998634	-0.452423749875721	-0.0279806156154607	AGGRAVATING	NEUTRAL	-17.423981461764	-0.42444313426026	2.23531741671639e-10
MAG1	MPH1	MMS	DXRB	-11.2074772869287	-0.898370794988439	-0.299500599401054	-0.0127089193388979	AGGRAVATING	NEUTRAL	-9.48487119994448	-0.286791680062156	0.000759982222221553
MMS4	MPH1	MMS	DXRB	-14.6798689479256	1.03165138040717	-0.351160780480708	0.0159551610643281	AGGRAVATING	NEUTRAL	-12.8879072883611	-0.367115941545036	3.65424616281036e-06
CSM2	MUS81	MMS	DXRB	1.48892672201381	-9.25427884827726	0.0104751014026177	-0.102271412820487	NEUTRAL	AGGRAVATING	8.6061967631598	0.112746514223105	0.0029816373238941
MMS1	MUS81	MMS	DXRB	-8.59847426348604	10.2479698323283	-0.160856960990573	0.154309101083359	AGGRAVATING	ALLEVIATING	-13.1239004265292	-0.315166062073931	2.37891060976283e-06
MPH1	MUS81	MMS	DXRB	-10.0656553773035	5.26075915048494	-0.335882070005482	0.101613215271741	AGGRAVATING	NEUTRAL	-11.3469540394562	-0.437495285277223	5.00623288939366e-05
CLA4	PSY3	MMS	DXRB	-21.7910220712724	3.28198120594433	-0.169875869805539	0.0307876386016552	AGGRAVATING	NEUTRAL	-16.4515744825138	-0.200663508407194	2.35216002936514e-09
MAG1	PSY3	MMS	DXRB	-26.8638068894766	-2.03708280972444	-0.275407351785209	-0.0187729267150986	AGGRAVATING	NEUTRAL	-18.6167306428943	-0.256634425070111	1.29887446067584e-11
MMS1	PSY3	MMS	DXRB	-12.8339639371243	-1.52054787724004	-0.11867447603891	-0.0154997642264693	AGGRAVATING	NEUTRAL	-7.49665904455862	-0.10317471181244	0.00831075136339072
MAG1	RAD18	MMS	DXRB	10.9669754004737	-3.47983301858684	0.104124815281577	-0.0299376286521076	ALLEVIATING	NEUTRAL	10.4634703920864	0.134062443933684	0.000255943755004592
MMS4	RAD18	MMS	DXRB	8.32769842975645	-22.1781461471664	0.0782002841659647	-0.265315901159659	ALLEVIATING	AGGRAVATING	22.5874675180996	0.343516185325624	2.61375487346856e-16
CSM3	RAD5	MMS	DXRB	4.61538157400828	-33.1022703183958	0.0324189896288132	-0.30317232418511	NEUTRAL	AGGRAVATING	29.0755031588904	0.335591313813923	4.31789611520305e-26
MAG1	RAD5	MMS	DXRB	11.3082013720884	-3.13470629034601	0.0824856006169976	-0.024266290165187	ALLEVIATING	NEUTRAL	10.0364796922068	0.106751890782185	0.000458106834495708
MMS1	RAD5	MMS	DXRB	9.82208317959981	-4.78988127546022	0.080611571580302	-0.0418992138063132	ALLEVIATING	NEUTRAL	10.2136480358766	0.122510785386615	0.000355027555528352
MMS4	RAD5	MMS	DXRB	11.0060806607137	-7.87735859370527	0.0818295419367598	-0.0717177645168516	ALLEVIATING	NEUTRAL	13.0629397630765	0.153547306453611	3.65424616281036e-06
CLA4	RAD51	MMS	DXRB	-19.3845560577305	6.69650610860014	-0.39126258085783	0.0707367468971537	AGGRAVATING	NEUTRAL	-20.27980269603	-0.461999327754984	1.33655931084247e-13
MAG1	RAD51	MMS	DXRB	-10.3520584365642	-0.142536886625677	-0.368261883782088	-0.00181725560783825	AGGRAVATING	NEUTRAL	-9.69701562355949	-0.36644462817425	0.000563815893630497
RAD5	RAD51	MMS	DXRB	12.2062728175256	-25.4200988062088	0.0953667690753389	-0.306220380868452	ALLEVIATING	AGGRAVATING	27.9692216894371	0.401587149943791	2.9850599392746e-24
CLA4	RAD54	MMS	DXRB	-19.4523660584472	12.8985327871083	-0.151003418640041	0.103823308767708	AGGRAVATING	ALLEVIATING	-22.787828472221	-0.254826727407749	8.70620630243554e-17
MAG1	RAD54	MMS	DXRB	-16.085318001919	2.12841854736124	-0.196599976163008	0.0192142935161209	AGGRAVATING	NEUTRAL	-14.2031974615998	-0.215814269679129	2.97764450681008e-07
MMS1	RAD54	MMS	DXRB	-4.59483234065951	11.7599316623661	-0.0470943409228102	0.111188387986273	NEUTRAL	ALLEVIATING	-11.351035830508	-0.158282728909084	5.00623288939366e-05
MUS81	RAD54	MMS	DXRB	0.141730140272981	11.5081617292727	0.00121733769256771	0.134294068924061	NEUTRAL	ALLEVIATING	-9.18427314821353	-0.133076731231493	0.00112465318426235
RAD18	RAD54	MMS	DXRB	17.7711701921995	3.49442237775731	0.156953144939038	0.0343819416233771	ALLEVIATING	NEUTRAL	9.27054263454759	0.12257120331566	0.00127058721253855
RAD5	RAD54	MMS	DXRB	19.1573864518134	-27.1522700763259	0.140081077338551	-0.320980015635326	ALLEVIATING	AGGRAVATING	33.1694797425299	0.461061092973877	1.5404827439007e-33
CLA4	RAD55	MMS	DXRB	-24.112265597884	11.4720161893198	-0.39627299939291	0.117518152645759	AGGRAVATING	ALLEVIATING	-26.530993544226	-0.513791152038669	2.74581672535223e-22
CSM2	RAD55	MMS	DXRB	1.16268464668346	-19.9101191748021	0.00764728567434283	-0.215218454365682	NEUTRAL	AGGRAVATING	17.6132649075044	0.222865740040025	2.23531741671639e-10
RAD18	RAD55	MMS	DXRB	10.0663411990949	-2.54872518248273	0.101743800509727	-0.029514084654168	ALLEVIATING	NEUTRAL	8.53958323873609	0.131257885163895	0.00313759330569871
RAD5	RAD55	MMS	DXRB	12.0464019434434	-5.92349741687296	0.0897423879574525	-0.0565628671801212	ALLEVIATING	NEUTRAL	12.0802161069145	0.146305255137574	2.05054776229842e-05
CLA4	RAD57	MMS	DXRB	-21.8029369803803	1.82033496826754	-0.44870147742717	0.0439272221243252	AGGRAVATING	NEUTRAL	-15.532880974215	-0.492628699551495	1.77386018534884e-08
MAG1	RAD57	MMS	DXRB	-13.6272874426315	4.89338952609484	-0.413197353441953	0.118512382411721	AGGRAVATING	NEUTRAL	-13.7016007093354	-0.531709735853673	7.84772527479017e-07
CLA4	RAD59	MMS	DXRB	-32.0136889562997	1.42804679726537	-0.269532384734509	0.013123531044392	AGGRAVATING	NEUTRAL	-22.6787814951046	-0.282655915778901	1.15142834044875e-16
MMS1	RAD59	MMS	DXRB	-5.10998360710611	-22.5725941736308	-0.0444666918151417	-0.233553087104392	NEUTRAL	AGGRAVATING	13.9861232797938	0.18908639528925	6.59249934050673e-07
RAD55	RAD59	MMS	DXRB	9.88270314135784	-26.5934731672738	0.0782234853601061	-0.322374159892573	ALLEVIATING	AGGRAVATING	27.6701959061933	0.400597645252679	7.87358570235858e-24
CLA4	RAD61	MMS	DXRB	-4.92234285236487	-11.7384750065834	-0.0515797111133701	-0.436193716426324	NEUTRAL	AGGRAVATING	9.96189452402374	0.384614005312954	0.000505231476357123
CSM2	RTT101	MMS	DXRB	2.67966806241378	-13.5235031868733	0.0176632710311607	-0.210149370962204	NEUTRAL	AGGRAVATING	13.496181039367	0.227812641993365	1.67132273600941e-06
RAD18	RTT101	MMS	DXRB	10.2414402094303	-0.095922953375015	0.0932791216668046	-0.000812717705757123	ALLEVIATING	NEUTRAL	7.56396252346458	0.0940918393725617	0.00932022800179064
RAD5	RTT101	MMS	DXRB	12.8271267194712	0.709020333736107	0.0951911057032295	0.00565117680999421	ALLEVIATING	NEUTRAL	8.22195231434073	0.0895399288932353	0.00450559227655393
RAD51	RTT101	MMS	DXRB	-10.6055333130783	1.80412412108318	-0.232856491261092	0.0205335238717871	AGGRAVATING	NEUTRAL	-10.2459592111681	-0.253390015132879	0.000262646499205325
RAD57	RTT101	MMS	DXRB	-13.1111460449921	4.18102958997537	-0.276188004858382	0.101188926577871	AGGRAVATING	NEUTRAL	-11.761642677357	-0.377376931436253	2.56635541058537e-05
RAD59	RTT101	MMS	DXRB	2.74320136577535	-26.9625799754653	0.0203827608980367	-0.360737432477283	NEUTRAL	AGGRAVATING	24.9033400002675	0.38112019337532	1.68269166835614e-19
CLA4	RTT107	MMS	DXRB	-12.107368453544	4.97179947516477	-0.165018738149774	0.0518450035985722	AGGRAVATING	NEUTRAL	-12.6368878303157	-0.216863741748347	5.70061414323601e-06
MAG1	RTT107	MMS	DXRB	-10.3672305044907	6.65518586870488	-0.187399880075737	0.0723810180734414	AGGRAVATING	NEUTRAL	-12.3143398131488	-0.259780898149178	1.02019773083889e-05
MMS4	RTT107	MMS	DXRB	-17.5847125686035	-0.0327076497287841	-0.255778215075851	-0.000374438052559112	AGGRAVATING	NEUTRAL	-13.7979815123677	-0.255403777023291	6.59249934050673e-07
PSY3	RTT107	MMS	DXRB	-32.4073996483854	2.19344898749112	-0.320310900215148	0.0220715052335884	AGGRAVATING	NEUTRAL	-24.27424072269	-0.342382405448737	6.57216011171026e-19
RAD18	RTT107	MMS	DXRB	12.9111818545054	0.0465812204172883	0.113443766579867	0.00043406887829714	ALLEVIATING	NEUTRAL	8.82357193709295	0.11300969770157	0.00226081876223552
RAD5	RTT107	MMS	DXRB	12.6123797797444	-0.293187037002244	0.0863633888279458	-0.00243376022027381	ALLEVIATING	NEUTRAL	8.25187408675875	0.0887971490482196	0.00438789575827193
RAD54	RTT107	MMS	DXRB	-9.33559878902514	10.8471490295581	-0.0925743246775161	0.103020052935907	AGGRAVATING	ALLEVIATING	-14.2449836948777	-0.195594377613423	2.79317641610441e-07
RAD55	RTT107	MMS	DXRB	-8.18368629981631	2.7888036963537	-0.112530908863432	0.0373537910950611	AGGRAVATING	NEUTRAL	-7.80814061420048	-0.149884699958493	0.00588519550160843
RAD57	RTT107	MMS	DXRB	-8.81844248580658	6.48143092633114	-0.139397732839357	0.157998525133489	AGGRAVATING	NEUTRAL	-10.2360673128695	-0.297396257972845	0.000262646499205325
RTT101	RTT107	MMS	DXRB	6.70460346010762	-18.110188353873	0.0587772092125096	-0.393728286839282	NEUTRAL	AGGRAVATING	19.3034429870741	0.452505496051792	3.38100000191536e-12
CLA4	SGS1	MMS	DXRB	-25.5550082439426	6.10146683270288	-0.225780816672403	0.0553317833210707	AGGRAVATING	NEUTRAL	-22.2032077106063	-0.281112599993474	4.69542086647596e-16
CSM3	SGS1	MMS	DXRB	-1.79307866166928	-15.8815197784088	-0.0116924197333178	-0.124906411072137	NEUTRAL	AGGRAVATING	11.0814171680502	0.11321399133882	9.77712154329163e-05
CLA4	SHU1	MMS	DXRB	-27.410071997609	5.16622901041347	-0.1760415501822	0.0336821648025835	AGGRAVATING	NEUTRAL	-22.9161886568417	-0.209723714984784	6.20663726720042e-17
MAG1	SHU1	MMS	DXRB	-22.5383397262797	-3.88216322163848	-0.214149761064337	-0.0260339031643285	AGGRAVATING	NEUTRAL	-16.1754172353414	-0.188115857900008	4.29988783113099e-09
RAD5	SHU1	MMS	DXRB	3.27135721915675	-15.9246536098588	0.0361033426120933	-0.240055890068548	NEUTRAL	AGGRAVATING	14.7816680569343	0.276159232680641	1.37718860945915e-07
RTT107	SHU1	MMS	DXRB	-21.2092837292692	3.11916123108631	-0.164282136889814	0.0224350047332767	AGGRAVATING	NEUTRAL	-17.664340673769	-0.18671714162309	1.28855390094974e-10
CLA4	SHU2	MMS	DXRB	-31.9055049775149	1.70637833136896	-0.226342983977946	0.011377031221908	AGGRAVATING	NEUTRAL	-24.4177406319264	-0.237720015199854	4.40341346499216e-19
MAG1	SHU2	MMS	DXRB	-26.3831029369353	-6.41944456276907	-0.251907727922264	-0.0416013799527985	AGGRAVATING	NEUTRAL	-18.2247174046146	-0.210306347969465	3.49952315311447e-11
RAD54	SHU2	MMS	DXRB	7.07400847834739	-17.9174597133808	0.0516984233855471	-0.162188975566116	ALLEVIATING	AGGRAVATING	18.3847515807042	0.213887398951663	3.49952315311447e-11
RTT107	SHU2	MMS	DXRB	-25.0850905860403	-1.71698385565401	-0.225407381857159	-0.0129673917581272	AGGRAVATING	NEUTRAL	-18.0983850801436	-0.212439990099032	4.44559178078714e-11
CSM2	SLX4	MMS	DXRB	-18.0869084918919	-0.822170151704363	-0.159244230405613	-0.00742201413013233	AGGRAVATING	NEUTRAL	-12.0398955115721	-0.151822216275481	1.61984464007732e-05
CSM3	SLX4	MMS	DXRB	-12.2077618454155	-0.550105693010688	-0.0957555516262572	-0.004628638452219	AGGRAVATING	NEUTRAL	-7.92190842928695	-0.0911269131740383	0.00516747791572666
MAG1	SLX4	MMS	DXRB	-24.4185132881589	-3.53825660326735	-0.302359666168842	-0.0335282277265161	AGGRAVATING	NEUTRAL	-17.2414049679588	-0.268831438442325	3.44296417393935e-10
PSY3	SLX4	MMS	DXRB	-17.2429210428863	-0.324286789776448	-0.175915198107132	-0.00366024460626041	AGGRAVATING	NEUTRAL	-11.3217383900463	-0.172254953500872	5.05250094671914e-05
RAD51	SLX4	MMS	DXRB	-24.4129864601078	-1.75372209432145	-0.352856836734934	-0.0196607612995448	AGGRAVATING	NEUTRAL	-18.2155466807059	-0.333196075435389	3.49952315311447e-11
RAD54	SLX4	MMS	DXRB	-27.7688665256998	0.197551020414014	-0.330380740251357	0.00188928659390987	AGGRAVATING	NEUTRAL	-21.7671580436134	-0.332270026845267	1.77086127381037e-15
RAD57	SLX4	MMS	DXRB	-10.919733473673	2.5322768801656	-0.325522625924058	0.0881658363930545	AGGRAVATING	NEUTRAL	-9.02553877918993	-0.413688462317113	0.00137002213463745
RAD59	SLX4	MMS	DXRB	-38.6081003397896	-4.32183809672963	-0.406299784646952	-0.0422688035630532	AGGRAVATING	NEUTRAL	-25.3385250180589	-0.364030981083899	2.05747241719806e-20
RTT101	SLX4	MMS	DXRB	-27.2456966433255	-4.37988977296397	-0.351073163897531	-0.0412170755565171	AGGRAVATING	NEUTRAL	-19.4194462555857	-0.309856088341013	1.53272349818225e-12
SHU1	SLX4	MMS	DXRB	-19.150781330005	-4.03794378823302	-0.174032126978223	-0.0355388240869578	AGGRAVATING	NEUTRAL	-10.9473678968677	-0.138493302891265	9.17782631183825e-05
SHU2	SLX4	MMS	DXRB	-18.8354704535908	-5.63101517122042	-0.213593513926882	-0.0574321605423456	AGGRAVATING	NEUTRAL	-10.2388332494346	-0.156161353384536	0.000262646499205325
MAG1	SRS2	MMS	DXRB	-0.19521695070583	-10.8564789566367	-0.00140084575469817	-0.0801008324452521	NEUTRAL	AGGRAVATING	7.64654629087992	0.0786999866905539	0.00854267315933601
MUS81	SRS2	MMS	DXRB	-28.0029128523179	-0.330579166245522	-0.29891601786968	-0.00326657019510828	AGGRAVATING	NEUTRAL	-20.3251759088705	-0.295649447674572	1.23032636744016e-13
RAD5	SRS2	MMS	DXRB	29.3991121693508	5.36513618443165	0.243209508435493	0.0535456055657456	ALLEVIATING	NEUTRAL	14.630997110042	0.189663902869747	1.85611422364337e-07
RAD61	SRS2	MMS	DXRB	-15.3988182822802	-2.84841036562169	-0.200703677845583	-0.0344347802039988	AGGRAVATING	NEUTRAL	-9.35299554835452	-0.166268897641585	0.000907598950137407
RTT101	SRS2	MMS	DXRB	1.30316202207201	-36.8641321724674	0.00906052487298952	-0.396420236772172	NEUTRAL	AGGRAVATING	31.664739137514	0.405480761645162	8.3019203446351e-31
CLA4	CSM2	MMS	CMPT	-36.2321337636021	-6.49810152623644	-0.237257247400829	-0.0530697766103771	AGGRAVATING	NEUTRAL	-17.5952910028619	-0.184187470790452	3.44010567350113e-07
CLA4	MMS1	MMS	CMPT	-21.1410375354515	10.0328736733014	-0.338470956941817	0.146494737613672	AGGRAVATING	ALLEVIATING	-22.3810502287861	-0.484965694555489	5.0954597689337e-11
CSM3	MMS1	MMS	CMPT	0.0185680293143251	10.4238386594054	0.000173903094839777	0.151747053357142	NEUTRAL	ALLEVIATING	-8.75628710400876	-0.151573150262302	0.00968556616666979
CSM3	MMS4	MMS	CMPT	4.42581151847208	14.8268022114179	0.031463339619645	0.173138231182302	NEUTRAL	ALLEVIATING	-10.3630676869051	-0.141674891562657	0.00261576630164092
MMS1	MMS4	MMS	CMPT	-10.7436121205825	11.244169714794	-0.160786711288699	0.197663075439583	AGGRAVATING	ALLEVIATING	-15.5261549116358	-0.358449786728283	7.10221750871497e-06
CLA4	MPH1	MMS	CMPT	-20.9947624348184	-5.68540296733717	-0.452423749875721	-0.0741140698782792	AGGRAVATING	NEUTRAL	-15.0209431277281	-0.378309679997442	1.40211858431872e-05
CSM3	MUS81	MMS	CMPT	-0.534708871581166	11.1954336786003	-0.00451569929770559	0.537401678063442	NEUTRAL	ALLEVIATING	-11.1187407188649	-0.541917377361147	0.00135525475392
MMS1	MUS81	MMS	CMPT	-8.59847426348604	9.7203564078765	-0.160856960990573	0.541215129092782	AGGRAVATING	ALLEVIATING	-11.9527420247668	-0.702072090083354	0.000620110053328907
CLA4	PSY3	MMS	CMPT	-21.7910220712724	0.105212624921049	-0.169875869805539	0.00115958098750549	AGGRAVATING	NEUTRAL	-12.6695730708845	-0.171035450793044	0.000275473925957241
MAG1	PSY3	MMS	CMPT	-26.8638068894766	-6.58403597954376	-0.275407351785209	-0.0689951131265908	AGGRAVATING	NEUTRAL	-14.0799543096693	-0.206412238658618	4.8380272535767e-05
MMS1	PSY3	MMS	CMPT	-12.8339639371243	1.66246612942933	-0.11867447603891	0.0211306827172959	AGGRAVATING	NEUTRAL	-8.89449667441047	-0.139805158756206	0.00871314926445785
MAG1	RAD18	MMS	CMPT	10.9669754004737	-4.53723898272628	0.104124815281577	-0.0410455549642028	ALLEVIATING	NEUTRAL	11.0697667782562	0.14517037024578	0.00030984179018765
MMS4	RAD18	MMS	CMPT	8.32769842975645	-11.5995035521935	0.0782002841659647	-0.138675636250513	ALLEVIATING	AGGRAVATING	14.2660319950301	0.216875920416477	5.41998169030014e-06
MAG1	RAD5	MMS	CMPT	11.3082013720884	-2.47935175626932	0.0824856006169976	-0.019947620808468	ALLEVIATING	NEUTRAL	9.43225663382968	0.102433221425466	0.00162578119587099
MMS1	RAD5	MMS	CMPT	9.82208317959981	-4.82565017125451	0.080611571580302	-0.0483773175784766	ALLEVIATING	NEUTRAL	9.95588471632601	0.128988889158779	0.00102543270475246
MMS4	RAD5	MMS	CMPT	11.0060806607137	-6.67991262079286	0.0818295419367598	-0.0685927292796227	ALLEVIATING	NEUTRAL	11.8652372317583	0.150422271216382	0.000131241880211726
CLA4	RAD51	MMS	CMPT	-19.3845560577305	10.5824216566963	-0.39126258085783	0.127894395137745	AGGRAVATING	ALLEVIATING	-22.0675404985153	-0.519156975995575	8.87638601443177e-11
CSM3	RAD51	MMS	CMPT	4.62958279476703	17.5661013989745	0.0434166629021499	0.210521393506895	NEUTRAL	ALLEVIATING	-10.9809663339525	-0.167104730604745	0.00153537335844314
MAG1	RAD51	MMS	CMPT	-10.3520584365642	-1.89412311333501	-0.368261883782088	-0.0264242670403845	AGGRAVATING	NEUTRAL	-8.94594709729146	-0.341837616741704	0.00852546255576792
MMS1	RAD51	MMS	CMPT	-6.83558956210863	12.0319864951414	-0.129414928944769	0.196402194597048	NEUTRAL	ALLEVIATING	-13.0338145472	-0.325817123541817	0.000188569122269093
MUS81	RAD51	MMS	CMPT	5.89327092378028	11.1376835570109	0.0735588113802949	0.610427385517308	NEUTRAL	ALLEVIATING	-9.55099789065301	-0.536868574137013	0.00555554061379906
RAD18	RAD51	MMS	CMPT	10.0306976773942	-2.95950144688427	0.107502073990191	-0.0335692009371753	ALLEVIATING	NEUTRAL	9.04003905360885	0.141071274927366	0.00231640376992083
RAD5	RAD51	MMS	CMPT	12.2062728175256	-28.9260112400396	0.0953667690753389	-0.544630319729782	ALLEVIATING	AGGRAVATING	31.395413154561	0.639997088805121	1.05551265120475e-22
CLA4	RAD54	MMS	CMPT	-19.4523660584472	17.6635094126103	-0.151003418640041	0.159098881368811	AGGRAVATING	ALLEVIATING	-26.0793090312472	-0.310102300008852	1.10631715799717e-14
MAG1	RAD54	MMS	CMPT	-16.085318001919	-2.73530034407104	-0.196599976163008	-0.0284883301827024	AGGRAVATING	NEUTRAL	-10.469039308276	-0.168111645980305	0.0024034942624176
MMS1	RAD54	MMS	CMPT	-4.59483234065951	20.2287490298614	-0.0470943409228102	0.22519661881356	NEUTRAL	ALLEVIATING	-17.9941559093907	-0.27229095973637	1.88345858765215e-07
