Barcode_x	Barcode_y	C_xy.HetDipl	C_xy.NoDrug	C_xy.DMSO	C_xy.MMS	C_xy.4NQO	C_xy.BLMC	C_xy.ZEOC	C_xy.HYDX	C_xy.DXRB	C_xy.CMPT	C_xy.CSPL	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_x	Type_of_gene_y	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_Class_NoMMS	SOJ_Class_MMS
YKR011C_donor_2	MMS1_recipient_1	5842	2215	2362	1412	2218	3414	3027	2924	1427	348	3250	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	MMS4_recipient_1	11059	7103	6338	4674	6207	9993	8153	7743	4806	3423	7585	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	MPH1_recipient_1	6129	2600	2674	2334	2236	3103	5106	2059	2832	4965	3170	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	MUS81_recipient_1	3846	1685	1770	1394	1366	2499	2220	1739	753	0	1696	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	NGL3_recipient_1	138135	113690	113730	144250	140535	107121	93392	106447	113462	118014	115163	NA	no	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	CLA4_recipient_1	12769	4960	4790	5808	4871	5709	6003	6050	4810	3957	3797	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	NGL3_recipient_2	29190	29479	26894	38327	31679	24731	26747	28281	28891	30526	28350	NA	no	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	PSY3_recipient_1	19215	22434	20225	16385	18459	15650	22142	16141	22893	24938	22640	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	PSY3_recipient_2	51917	25583	23202	18931	22801	19753	27834	22811	25736	25237	29331	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RAD18_recipient_1	4110	1508	1387	497	362	1602	1227	1316	1685	1964	1135	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RAD18_recipient_2	18799	9497	8478	3640	2839	11767	11052	10939	10027	13460	8479	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RAD51_recipient_1	3809	1249	1270	1079	1147	2082	1847	2201	1031	1080	1372	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RAD52_recipient_1	2704	685	686	546	581	2361	1749	2003	640	715	809	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RAD54_recipient_1	4383	1185	1213	1003	950	3400	2794	3017	854	1024	1400	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RAD54_recipient_2	20434	5933	5608	4589	4114	14240	11362	11334	4110	4340	7267	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RAD55_recipient_1	6944	1472	1478	1105	1215	3073	2592	2593	1121	938	1808	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	CSM2_recipient_1	14940	12433	12007	10379	11467	12709	15684	11429	14806	17629	13159	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RAD57_recipient_1	17008	6738	6245	4873	4975	11214	6607	9446	2172	1569	6830	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RAD59_recipient_1	41367	27357	31409	23305	30839	29566	30024	28264	32761	1284	32939	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RAD5_recipient_1	13059	8622	8283	3273	2481	10700	7278	8234	7366	9398	6107	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RAD5_recipient_2	46955	19022	17830	8550	6192	23117	20104	20497	20660	22333	18649	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RAD61_recipient_1	9125	6539	6896	6973	6472	9395	11266	5832	8844	73	7201	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RTT101_recipient_1	6286	918	1106	614	807	2782	3003	2194	1094	467	1392	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RTT101_recipient_2	6192	1672	1582	1013	1174	3022	3055	3290	1113	112	2257	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	RTT107_recipient_1	5264	3171	3075	1874	2956	4597	6023	3804	1874	841	3708	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	SGS1_recipient_1	19260	7578	8179	5153	5388	14551	14092	10497	7156	4866	4898	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	SHU1_recipient_1	20590	17070	15673	13914	11053	18450	15411	16080	20656	22564	17486	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	CSM2_recipient_2	31437	41807	38064	32187	35298	22025	30787	26250	46008	44244	42852	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	SHU1_recipient_2	15558	13958	13379	11420	13357	14114	15414	12415	15624	17720	14924	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	SHU2_recipient_1	22792	9191	8002	6992	7706	10295	16269	12524	13752	16739	10933	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	SHU2_recipient_2	39420	26412	22208	18973	23142	28922	28168	25950	30735	37148	27912	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	SLX4_recipient_1	29839	26517	25579	27003	26273	16781	17599	16854	20551	11881	22993	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	SRS2_recipient_1	17183	10800	11144	9013	6626	16737	17798	10639	12421	3665	12260	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	SRS2_recipient_2	24162	16047	16111	13940	10558	19812	24317	15340	17766	8176	17142	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	YBR259W_recipient_1	57243	48155	45482	60933	51869	40421	43792	45923	49256	51000	46603	NA	no	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	YCL047C_recipient_1	14774	7400	7210	9341	7173	8520	8880	7680	9542	11474	8913	NA	no	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	YDL027C_recipient_1	22161	14532	14748	19242	15756	16037	15785	14455	16643	21599	16418	NA	no	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	YDL027C_recipient_2	31912	25897	25063	35948	26917	19891	23081	21469	30074	32261	27443	NA	no	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	CSM3_recipient_1	14812	4736	4384	4709	3696	9506	7804	7308	5061	2879	5161	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	YFR057W_recipient_1	41219	31586	29160	39066	35364	25152	37453	29281	39572	41141	31412	NA	no	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	YKR011C_recipient_1	19238	208	197	281	233	170	225	157	193	226	193	0	YES	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	YKR011C_recipient_2	20150	159	151	205	171	179	189	143	208	245	181	0	YES	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	YLR179C_recipient_1	16834	19668	20533	26059	22590	14268	12086	17127	21597	23536	18819	NA	no	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	YLR179C_recipient_2	27596	25181	23344	32812	25203	21437	21017	23206	26966	31641	27388	NA	no	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	YLR356W_recipient_1	46028	35562	34425	50087	44011	24340	30301	29538	43268	41529	38354	NA	no	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	YLR356W_recipient_2	26674	14464	13279	18389	13357	18441	11082	15902	17965	17444	16193	NA	no	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	CSM3_recipient_2	3138	1159	1106	1282	1306	1544	1368	1038	1064	339	1033	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YKR011C_donor_2	FLO8_recipient_1	19448	13821	13134	17458	13669	15851	16034	14690	16167	21283	15759	NA	no	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	FLO8_recipient_2	16623	18073	17845	24913	20051	13560	16562	16011	17615	21296	16723	NA	no	Neutral	Neutral	NA	NA	NA	NA
YKR011C_donor_2	GAL2_recipient_2	21017	21865	21046	28619	23336	14741	21036	17799	22837	29480	20543	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	APT2_recipient_1	5986	3760	3543	4659	4086	4918	4255	4754	4225	5222	4091	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	GAL2_recipient_1	3205	3108	3032	4191	3391	3312	2976	2749	3268	3899	2554	222172	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	HO_recipient_1	5816	7214	7735	8737	8907	5478	9626	6861	6414	7725	6336	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	HO_recipient_2	5565	7159	6950	9426	8236	5878	8844	6815	7175	10761	7286	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	MAG1_recipient_1	719	612	657	353	704	519	751	651	657	877	570	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	MAL13_recipient_1	4441	3682	3541	5240	4086	3655	3981	4111	4149	5153	3625	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	MMS1_recipient_1	824	473	444	298	417	828	832	675	370	141	654	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	MMS4_recipient_1	1878	1302	1302	1060	1198	1724	1393	1490	845	524	1220	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	MPH1_recipient_1	837	538	608	440	431	461	1205	483	418	884	465	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	MUS81_recipient_1	558	351	383	310	307	424	398	403	122	0	247	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	NGL3_recipient_1	24040	23664	24592	32086	31591	21730	19218	23434	22901	23890	22844	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	CLA4_recipient_1	2222	1032	1036	1292	1095	1418	1301	1391	965	620	883	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	NGL3_recipient_2	4446	6046	5778	8217	5728	4735	5443	5965	5784	5904	5335	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	PSY3_recipient_1	3809	4756	4089	3762	3737	2464	4235	3577	3630	4713	3869	358113	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	PSY3_recipient_2	9746	5325	5017	4211	5125	3849	5972	5160	5123	4998	5774	358113	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD18_recipient_1	667	263	252	111	81	342	262	319	305	408	228	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD18_recipient_2	2780	2201	2113	750	531	2618	2646	2400	2655	3024	1902	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD51_recipient_1	777	260	275	240	258	511	405	506	207	218	281	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD52_recipient_1	477	143	148	132	136	460	389	458	138	149	190	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD54_recipient_1	761	247	231	234	213	606	549	643	172	169	341	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD54_recipient_2	3416	1167	1300	1021	903	2851	2271	2717	528	577	1215	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD55_recipient_1	1319	270	289	298	274	549	487	471	159	144	286	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	CSM2_recipient_1	2600	2588	2596	2309	2578	2565	3423	2648	2983	3612	2523	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD57_recipient_1	2749	1402	1350	978	1118	2549	1816	2354	477	417	1421	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD59_recipient_1	7696	6752	7264	5851	7756	6743	7959	6863	8059	911	6941	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD5_recipient_1	2616	1819	1789	825	621	2655	1922	2264	1636	1969	1369	305608	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD5_recipient_2	7581	3959	3856	2256	1392	5129	4099	4878	4137	4445	3532	305608	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD61_recipient_1	1588	1367	1351	1453	1311	1426	2336	1011	1530	0	765	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RTT101_recipient_1	1164	191	204	179	158	670	823	658	214	56	275	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RTT101_recipient_2	1036	295	297	219	272	694	612	650	134	0	331	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RTT107_recipient_1	801	661	771	367	680	905	1184	612	268	0	822	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SGS1_recipient_1	3244	1519	1702	1124	1108	3027	3104	2524	1392	881	1118	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SHU1_recipient_1	3143	2775	2729	2467	1968	2901	3116	3005	3579	3610	2793	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	CSM2_recipient_2	5471	8702	8231	7159	9509	2802	4597	5180	9465	6537	5904	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SHU1_recipient_2	2297	2347	2426	1985	2381	1759	2572	2360	2579	2856	2186	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SHU2_recipient_1	4012	1879	1791	1572	1752	1984	3105	2684	2574	3324	2073	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SHU2_recipient_2	5023	4293	4325	3636	4789	4375	5059	4308	5121	6250	4716	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SLX4_recipient_1	5187	5160	5101	5205	5230	3469	3886	3952	4017	2421	4183	98581	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SRS2_recipient_1	2951	1782	1922	2002	1501	2608	3085	2332	1444	162	1726	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SRS2_recipient_2	3573	3340	3142	3101	2032	4224	6152	4303	3433	2176	3204	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	YBR259W_recipient_1	10114	10023	9835	13554	11660	8053	9155	10200	9939	12544	9143	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YCL047C_recipient_1	2703	1818	1764	2393	1705	2304	1961	1808	2492	2416	2017	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YDL027C_recipient_1	3704	2846	2893	3962	3166	2962	3077	3009	3171	3939	2566	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YDL027C_recipient_2	6125	5295	5350	7711	5946	4210	5226	5949	5976	5818	4410	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	CSM3_recipient_1	2449	866	798	912	831	1825	1750	1712	1038	526	1061	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	YFR057W_recipient_1	7147	7151	6576	9386	7646	5645	6081	8940	10163	9931	6718	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YKR011C_recipient_1	3348	4282	4338	6077	5188	3041	4831	3513	3893	4326	3476	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YKR011C_recipient_2	3507	3383	3391	4048	3197	3561	4256	3201	3852	5031	3168	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YLR179C_recipient_1	3206	44	45	58	50	59	54	71	72	78	67	0	YES	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YLR179C_recipient_2	4708	46	44	68	50	68	75	82	79	84	76	0	YES	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YLR356W_recipient_1	7623	6762	6794	9893	8941	3126	5011	5848	7375	6975	6341	325608	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YLR356W_recipient_2	4898	3340	3131	4582	3557	3375	1942	3536	3785	3465	3545	325608	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	CSM3_recipient_2	604	241	222	285	252	394	341	318	215	66	224	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	FLO8_recipient_1	3598	2956	2973	4063	3241	3560	3765	3622	3438	4579	3126	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	FLO8_recipient_2	2597	3397	3398	4835	4031	2247	3134	3312	3100	3919	2785	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	GAL2_recipient_2	3658	4551	4551	6366	5246	2747	4495	4179	4481	5963	3792	222172	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	APT2_recipient_1	4065	2373	2167	2881	2462	3198	2797	3050	2817	3464	2650	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	GAL2_recipient_1	2086	1773	1854	2592	2043	2035	1909	1969	2319	2267	1730	222172	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	HO_recipient_1	3268	4056	4176	5667	4635	3117	5464	4282	3865	4473	3830	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	HO_recipient_2	3550	5163	4289	6139	5220	3191	6221	3597	5398	7732	5729	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	MAG1_recipient_1	468	386	402	218	424	344	502	422	451	592	376	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	MAL13_recipient_1	2677	1905	1813	2939	2163	2002	2216	2342	2050	3218	1932	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	MMS1_recipient_1	637	299	272	183	231	548	556	530	240	80	433	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	MMS4_recipient_1	1222	821	797	656	722	1112	912	950	550	337	782	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	MPH1_recipient_1	590	305	354	321	254	383	730	284	349	663	362	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	MUS81_recipient_1	436	221	234	192	185	295	273	259	86	0	158	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	NGL3_recipient_1	15644	14932	15042	19840	19035	14025	12502	14970	15070	15684	14702	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	CLA4_recipient_1	1446	651	634	799	660	759	692	730	480	350	410	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	NGL3_recipient_2	2686	3313	3534	5081	4092	1993	2454	2901	2789	3400	2587	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	PSY3_recipient_1	2479	3001	2794	2326	2622	2027	3061	2290	3019	3379	3053	358113	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	PSY3_recipient_2	6841	3360	3069	2604	3088	2519	3943	3317	3440	3345	3751	358113	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD18_recipient_1	421	178	159	68	50	238	204	216	244	295	193	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD18_recipient_2	1795	1212	1233	440	341	1558	1586	1151	1631	1810	1267	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD51_recipient_1	506	164	168	148	155	329	260	323	132	139	179	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD52_recipient_1	278	90	91	81	74	295	252	293	88	99	121	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD54_recipient_1	496	156	145	138	145	422	341	415	114	122	193	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD54_recipient_2	2395	747	807	631	639	1906	1542	1800	407	389	755	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD55_recipient_1	858	170	177	155	165	355	356	362	111	102	193	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	CSM2_recipient_1	1504	1481	1650	1320	1501	1386	1887	1316	1749	2179	1398	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD57_recipient_1	1907	885	793	532	671	1517	1005	1459	244	230	1063	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD59_recipient_1	4906	4261	4443	3618	4674	3959	5335	4609	5186	504	4381	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD5_recipient_1	1703	1148	1061	510	374	1725	1264	1452	877	1305	887	305608	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD5_recipient_2	4933	2498	2358	1394	839	3309	2659	3116	2710	2906	2265	305608	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD61_recipient_1	1025	816	958	816	895	1490	1949	1174	1479	110	1149	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RTT101_recipient_1	645	121	128	97	95	401	521	383	187	55	195	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RTT101_recipient_2	591	186	181	142	150	386	570	406	122	0	251	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RTT107_recipient_1	596	447	404	258	400	662	913	595	262	39	507	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SGS1_recipient_1	2111	958	1041	695	668	1962	2032	1617	923	584	638	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SHU1_recipient_1	2255	1958	1841	1616	1307	2084	2256	2034	2444	2693	2011	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	CSM2_recipient_2	3560	5491	5035	4427	5729	1854	2939	3332	6349	5813	5018	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SHU1_recipient_2	1672	1426	1424	1279	1460	1402	2106	1420	2029	1980	1227	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SHU2_recipient_1	2611	1185	1096	972	1056	1166	1917	1593	1594	2636	1217	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SHU2_recipient_2	3851	2543	2725	2191	3135	2736	2942	2770	3096	3827	2493	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SLX4_recipient_1	3375	3256	3120	3219	3152	2310	2631	2561	2780	1711	2754	98581	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SRS2_recipient_1	1920	1189	1129	1238	905	2218	2669	1832	1728	755	1617	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SRS2_recipient_2	2547	1868	1968	1705	1430	2500	2773	1859	2255	688	2044	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	YBR259W_recipient_1	6295	7446	6986	9784	8154	6156	7418	6888	8282	8485	7190	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YCL047C_recipient_1	1759	1153	1038	1389	1134	1420	1408	1476	1606	1867	1283	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YDL027C_recipient_1	2411	1796	1770	2450	1908	2190	1910	2105	2177	3017	1520	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YDL027C_recipient_2	3868	3477	3509	4525	3755	3137	3583	3476	4414	4321	3388	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	CSM3_recipient_1	1737	622	580	648	501	1333	1124	1079	677	350	665	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	YFR057W_recipient_1	5379	4562	3980	6187	4511	4228	4845	6209	5307	6706	4436	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YKR011C_recipient_1	2059	2420	2543	3741	2948	1548	3497	2076	1941	2569	1983	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YKR011C_recipient_2	2722	2333	2376	2937	2717	2017	2772	2375	2893	3721	2257	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YLR179C_recipient_1	2087	26	28	35	31	40	38	43	49	47	42	0	YES	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YLR179C_recipient_2	3064	29	29	41	31	31	33	36	33	41	31	0	YES	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YLR356W_recipient_1	4960	4267	4156	6117	5387	2091	3370	3776	5007	4722	4152	325608	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YLR356W_recipient_2	2780	2288	2131	3209	2331	2389	1897	3123	2726	2505	3081	325608	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	CSM3_recipient_2	417	152	146	174	152	257	224	205	143	31	145	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	FLO8_recipient_1	2341	1866	1818	2512	1953	2336	2502	2336	2328	3070	2044	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	FLO8_recipient_2	1424	1846	2154	2710	2186	1317	2209	2429	1848	2476	1360	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	GAL2_recipient_2	2380	2872	2784	3936	3161	1842	3029	2708	3088	4048	2503	222172	no	Neutral	Neutral	NA	NA	NA	NA
CSM3_donor_1	APT2_recipient_1	2925	3039	2575	2641	2630	4558	3468	3234	2896	1895	2816	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
CSM3_donor_1	GAL2_recipient_1	1815	1859	1745	2370	2143	2611	2119	1866	1817	1045	1729	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
CSM3_donor_1	HO_recipient_1	3020	5085	4484	5139	4925	5395	6092	3784	3564	1886	4143	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
CSM3_donor_1	HO_recipient_2	3550	5418	4865	5579	5084	5730	5687	4221	4805	2568	4783	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
CSM3_donor_1	MAG1_recipient_1	405	355	350	65	285	396	431	318	292	143	291	NA	no	DNA_repair	DNA_repair	0.033516	-0.031771	NEUTRAL	NEUTRAL
CSM3_donor_1	MAL13_recipient_1	2850	2885	2385	2939	2572	4049	3134	3011	2629	1719	2773	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
CSM3_donor_1	MMS1_recipient_1	540	265	220	140	317	627	553	576	314	178	292	NA	no	DNA_repair	DNA_repair	0.001128	0.063536	NEUTRAL	NEUTRAL
CSM3_donor_1	MMS4_recipient_1	935	688	468	598	598	416	983	961	536	428	597	NA	no	DNA_repair	DNA_repair	-0.028327	0.010122	NEUTRAL	NEUTRAL
