Barcode_i	Barcode_j	Condition1	Condition2	Z_Condition1	Z_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaZ_FDR
CLA4_donor_1	CSM3_recipient_2	4NQO	CSPL	-9.44875380791227	-2.52932559292907	AGGRAVATING	NEUTRAL	-6.91942821498321	9.05445065362713e-06
RAD54_donor_2	RAD18_recipient_2	4NQO	CSPL	5.39502507910426	1.72028370118279	ALLEVIATING	NEUTRAL	3.67474137792147	0.0278816827085694
RAD54_donor_2	RAD57_recipient_1	4NQO	CSPL	7.54597658034399	4.08883960990191	ALLEVIATING	NEUTRAL	3.45713697044208	0.039225930403468
RAD54_donor_2	RAD5_recipient_1	4NQO	CSPL	6.03921826692318	-12.5918323508518	ALLEVIATING	AGGRAVATING	18.631050617775	3.69901163146823e-38
RAD54_donor_2	RAD5_recipient_2	4NQO	CSPL	9.17442902289019	-16.7187995305308	ALLEVIATING	AGGRAVATING	25.893228553421	5.07226918137797e-73
RAD54_donor_2	RTT101_recipient_1	4NQO	CSPL	6.31330791038979	1.4815617108898	ALLEVIATING	NEUTRAL	4.83174619949999	0.00273732434997936
RAD54_donor_2	RTT101_recipient_2	4NQO	CSPL	-1.44997388930274	5.51072814928704	NEUTRAL	ALLEVIATING	-6.96070203858978	8.22705192964158e-06
RAD54_donor_2	SGS1_recipient_1	4NQO	CSPL	9.33835173239099	4.83274527972131	ALLEVIATING	NEUTRAL	4.50560645266968	0.00550506718370011
RAD55_donor_1	MAG1_recipient_1	4NQO	CSPL	-11.4243994528937	1.00057162213399	AGGRAVATING	NEUTRAL	-12.4249710750277	3.46598216892064e-17
RAD55_donor_1	MUS81_recipient_1	4NQO	CSPL	1.93101950572454	-11.3660638473739	NEUTRAL	AGGRAVATING	13.2970833530985	9.88464594409639e-20
RAD55_donor_1	RAD18_recipient_2	4NQO	CSPL	6.39389898064864	-1.15946829903566	ALLEVIATING	NEUTRAL	7.55336727968431	7.93900788846344e-07
RAD55_donor_1	RAD51_recipient_1	4NQO	CSPL	8.18777575866253	4.39586532210292	ALLEVIATING	NEUTRAL	3.79191043655961	0.023118350552191
RAD55_donor_1	RAD5_recipient_1	4NQO	CSPL	2.36520683426276	-13.7966582218436	NEUTRAL	AGGRAVATING	16.1618650561063	6.87008637065883e-29
RAD55_donor_1	RAD5_recipient_2	4NQO	CSPL	4.46416304541458	-23.7257325224814	ALLEVIATING	AGGRAVATING	28.189895567896	1.88067178513583e-86
RAD55_donor_1	RAD61_recipient_1	4NQO	CSPL	-6.32346006210139	-2.30014673607635	AGGRAVATING	NEUTRAL	-4.02331332602503	0.0219929604099174
RAD55_donor_1	SHU1_recipient_1	4NQO	CSPL	-15.1808043877681	-0.50208783385025	AGGRAVATING	NEUTRAL	-14.6787165539179	1.16680064652035e-23
RAD55_donor_1	SHU1_recipient_2	4NQO	CSPL	-17.6920942056159	-1.20866340555083	AGGRAVATING	NEUTRAL	-16.4834308000651	1.47340795564141e-29
RAD55_donor_2	MAG1_recipient_1	4NQO	CSPL	-8.1877838438938	1.99868728349804	AGGRAVATING	NEUTRAL	-10.1864711273918	8.32290081137232e-12
RAD55_donor_2	MUS81_recipient_1	4NQO	CSPL	1.29495558748	-5.75854076337287	NEUTRAL	AGGRAVATING	7.05349635085287	4.84914092190107e-06
RAD55_donor_2	RAD51_recipient_1	4NQO	CSPL	7.97288062997665	3.99658801272518	ALLEVIATING	NEUTRAL	3.97629261725147	0.0162166184007633
RAD55_donor_2	RAD5_recipient_1	4NQO	CSPL	4.81080343477151	-11.5414012269067	ALLEVIATING	AGGRAVATING	16.3522046616782	1.51636488776298e-29
RAD55_donor_2	RAD5_recipient_2	4NQO	CSPL	1.37990353400825	-22.2209608262452	NEUTRAL	AGGRAVATING	23.6008643602535	8.28888033066738e-61
RAD55_donor_2	RTT101_recipient_1	4NQO	CSPL	-1.15120261961601	-5.23262816323413	NEUTRAL	AGGRAVATING	4.08142554361812	0.0131238308438934
RAD55_donor_2	RTT101_recipient_2	4NQO	CSPL	4.8357021075761	0.68513520961819	ALLEVIATING	NEUTRAL	4.15056689795791	0.011415079321797
RAD55_donor_2	RTT107_recipient_1	4NQO	CSPL	0.803917208929449	-10.0291362166849	NEUTRAL	AGGRAVATING	10.8330534256143	2.76139455183632e-13
RAD55_donor_2	SGS1_recipient_1	4NQO	CSPL	10.395358662149	5.26877988717762	ALLEVIATING	NEUTRAL	5.12657877497138	0.00140063964207224
RAD55_donor_2	SHU1_recipient_1	4NQO	CSPL	-12.309078924145	0.646795370697698	AGGRAVATING	NEUTRAL	-12.9558742948427	1.24914158344931e-18
RAD55_donor_2	SHU1_recipient_2	4NQO	CSPL	-12.8968433115162	1.95651696236085	AGGRAVATING	NEUTRAL	-14.8533602738771	3.9338581120075e-24
RAD55_donor_2	SRS2_recipient_1	4NQO	CSPL	6.45382364334297	1.64573494666235	ALLEVIATING	NEUTRAL	4.80808869668062	0.00284696901178865
RAD59_donor_1	RAD18_recipient_2	4NQO	CSPL	-10.1242292712168	2.18863096163188	AGGRAVATING	NEUTRAL	-12.3128602328487	6.67925032886144e-17
RAD59_donor_1	RAD57_recipient_1	4NQO	CSPL	-11.0649190034466	0.49195720986074	AGGRAVATING	NEUTRAL	-11.5568762133073	6.07951720586897e-15
RAD59_donor_1	RAD5_recipient_1	4NQO	CSPL	0.285267705259869	5.54845388442321	NEUTRAL	ALLEVIATING	-5.26318617916334	0.00127455100812931
RAD59_donor_1	RAD5_recipient_2	4NQO	CSPL	1.11135537010982	-5.12447886689012	NEUTRAL	AGGRAVATING	6.23583423699994	6.78702534439999e-05
RAD59_donor_2	RAD18_recipient_1	4NQO	CSPL	-14.6511143901387	-0.602861562568554	AGGRAVATING	NEUTRAL	-14.0482528275702	8.963551529205e-22
RAD59_donor_2	RAD18_recipient_2	4NQO	CSPL	-16.0870502769389	0.243925846924988	AGGRAVATING	NEUTRAL	-16.3309761238639	4.36704603431996e-29
RAD59_donor_2	RAD57_recipient_1	4NQO	CSPL	-15.1773696473193	-2.42349091111822	AGGRAVATING	NEUTRAL	-12.7538787362011	4.43049434062217e-18
RAD59_donor_2	RAD61_recipient_1	4NQO	CSPL	-10.1375260670238	-4.04377773576068	AGGRAVATING	NEUTRAL	-6.0937483312631	0.000131845859832123
RAD61_donor_1	MMS1_recipient_1	4NQO	CSPL	-8.47736364995573	2.98689826427267	AGGRAVATING	NEUTRAL	-11.4642619142284	1.00269757259088e-14
RAD61_donor_1	MPH1_recipient_1	4NQO	CSPL	3.23863962716062	6.99282163522051	NEUTRAL	ALLEVIATING	-3.75418200805989	0.0356726793885475
RAD61_donor_1	RAD18_recipient_2	4NQO	CSPL	-8.93198090186755	2.81168037774713	AGGRAVATING	NEUTRAL	-11.7436612796147	2.09535691616008e-15
RAD61_donor_1	RAD51_recipient_1	4NQO	CSPL	-1.14854789514316	-4.8570931518778	NEUTRAL	AGGRAVATING	3.70854525673464	0.026262134206754
RAD61_donor_1	RAD52_recipient_1	4NQO	CSPL	1.63241660707578	-5.5666513060713	NEUTRAL	AGGRAVATING	7.19906791314708	2.99556281308078e-06
RAD61_donor_1	RAD59_recipient_1	4NQO	CSPL	-7.34787321695377	-3.57421707639674	AGGRAVATING	NEUTRAL	-3.77365614055703	0.0347927656741096
RAD61_donor_1	RAD5_recipient_1	4NQO	CSPL	-10.0602759028926	-0.901267147778556	AGGRAVATING	NEUTRAL	-9.15900875511401	1.13653131690008e-09
RAD61_donor_1	RAD5_recipient_2	4NQO	CSPL	-11.2461197726474	2.09328032345237	AGGRAVATING	NEUTRAL	-13.3394000960998	1.0854005370759e-19
RAD61_donor_1	RTT101_recipient_1	4NQO	CSPL	-5.69517642693776	1.5847996102153	AGGRAVATING	NEUTRAL	-7.27997603715306	2.70971483198611e-06
RAD61_donor_1	RTT101_recipient_2	4NQO	CSPL	-6.79578791154314	1.13857172521182	AGGRAVATING	NEUTRAL	-7.93435963675496	2.21072181422857e-07
RAD61_donor_1	SRS2_recipient_2	4NQO	CSPL	-1.91423601202852	-16.5963591461427	NEUTRAL	AGGRAVATING	14.6821231341142	5.70950025999963e-24
RAD61_donor_1	CSM3_recipient_2	4NQO	CSPL	-7.23341948933937	-2.95197801528249	AGGRAVATING	NEUTRAL	-4.28144147405688	0.0133439962882275
RTT101_donor_1	RAD18_recipient_2	4NQO	CSPL	4.01249216675163	0.207284638964477	ALLEVIATING	NEUTRAL	3.80520752778715	0.022721346643496
RTT101_donor_1	RAD5_recipient_1	4NQO	CSPL	5.02908170612252	1.23204148281729	ALLEVIATING	NEUTRAL	3.79704022330523	0.0229929415545244
RTT101_donor_1	RAD5_recipient_2	4NQO	CSPL	4.49227986944631	-0.682141944610491	ALLEVIATING	NEUTRAL	5.1744218140568	0.001293133597583
RTT101_donor_1	SGS1_recipient_1	4NQO	CSPL	1.26566788165474	-5.88003335617138	NEUTRAL	AGGRAVATING	7.14570123782612	3.54886963205583e-06
RTT101_donor_1	SLX4_recipient_1	4NQO	CSPL	-4.28765432153776	-0.0560097719485439	AGGRAVATING	NEUTRAL	-4.23164454958921	0.0147096913355202
RTT101_donor_2	MPH1_recipient_1	4NQO	CSPL	1.03056765734388	6.19000407972179	NEUTRAL	ALLEVIATING	-5.15943642237791	0.00162642124387976
RTT101_donor_2	RAD61_recipient_1	4NQO	CSPL	-11.1327390543677	-2.09830718707296	AGGRAVATING	NEUTRAL	-9.03443186729475	1.98843241728874e-09
RTT101_donor_2	CSM3_recipient_1	4NQO	CSPL	-12.5820886569686	-4.1661246675456	AGGRAVATING	NEUTRAL	-8.41596398942299	3.00606680781618e-08
RTT101_donor_2	CSM3_recipient_2	4NQO	CSPL	-6.95661284561585	-0.362554158358801	AGGRAVATING	NEUTRAL	-6.59405868725705	2.67920303881935e-05
RTT107_donor_1	MMS1_recipient_1	4NQO	CSPL	2.47779133777999	-8.87611181317244	NEUTRAL	AGGRAVATING	11.3539031509524	1.63611147331783e-14
RTT107_donor_1	RAD18_recipient_2	4NQO	CSPL	-10.4835365334785	0.919729598946036	AGGRAVATING	NEUTRAL	-11.4032661324245	1.37247826745459e-14
RTT107_donor_1	RAD51_recipient_1	4NQO	CSPL	-2.39050007605596	-8.74734400605915	NEUTRAL	AGGRAVATING	6.35684393000319	4.65517582722789e-05
RTT107_donor_1	RAD55_recipient_1	4NQO	CSPL	-0.0976784485534834	-4.79240990826376	NEUTRAL	AGGRAVATING	4.69473145971028	0.00367495330770464
RTT107_donor_1	RAD5_recipient_2	4NQO	CSPL	4.23995608671789	-1.27898856122191	ALLEVIATING	NEUTRAL	5.5189446479398	0.000521023853979936
RTT107_donor_2	MMS1_recipient_1	4NQO	CSPL	-2.18568075204458	-10.8920110142338	NEUTRAL	AGGRAVATING	8.70633026218927	8.14399755823874e-09
RTT107_donor_2	MPH1_recipient_1	4NQO	CSPL	-0.714233678325521	-5.54390132122075	NEUTRAL	AGGRAVATING	4.82966764289523	0.00273166495649987
RTT107_donor_2	RAD18_recipient_1	4NQO	CSPL	-4.86549698454834	4.93884962648864	AGGRAVATING	NEUTRAL	-9.80434661103698	5.27531019176129e-11
RTT107_donor_2	RAD18_recipient_2	4NQO	CSPL	-10.3856024624364	0.803281814273376	AGGRAVATING	NEUTRAL	-11.1888842767097	4.54525020950141e-14
RTT107_donor_2	RAD51_recipient_1	4NQO	CSPL	-1.25675735417663	-7.99840317253911	NEUTRAL	AGGRAVATING	6.74164581836248	1.39155772311568e-05
RTT107_donor_2	RAD55_recipient_1	4NQO	CSPL	2.82463548252812	-8.42092129088136	NEUTRAL	AGGRAVATING	11.2455567734095	2.8655555074684e-14
CLA4_donor_2	MMS1_recipient_1	4NQO	CSPL	-16.1909453603963	-1.41115699359468	AGGRAVATING	NEUTRAL	-14.7797883668016	6.08430131617271e-24
CLA4_donor_2	RAD61_recipient_1	4NQO	CSPL	-13.6584361417162	-3.35734541360477	AGGRAVATING	NEUTRAL	-10.3010907281114	4.69965679181369e-12
CLA4_donor_2	RTT101_recipient_2	4NQO	CSPL	-13.1650873137316	-2.76339299456249	AGGRAVATING	NEUTRAL	-10.4016943191692	2.93887914159621e-12
SGS1_donor_1	MAG1_recipient_1	4NQO	CSPL	-2.36053901368754	-7.34888380266916	NEUTRAL	AGGRAVATING	4.98834478898163	0.00192457267180527
SGS1_donor_1	MMS1_recipient_1	4NQO	CSPL	2.38254627625944	-8.1042485119446	NEUTRAL	AGGRAVATING	10.486794788204	1.72204294830149e-12
SGS1_donor_1	RAD55_recipient_1	4NQO	CSPL	8.11555900462254	3.63056426434429	ALLEVIATING	NEUTRAL	4.48499474027825	0.00567737595483167
SGS1_donor_1	RTT101_recipient_1	4NQO	CSPL	5.00565655831592	-1.04195248762956	ALLEVIATING	NEUTRAL	6.04760904594548	0.000120579481158938
SGS1_donor_1	RTT107_recipient_1	4NQO	CSPL	-10.6285322589937	-3.33340474744349	AGGRAVATING	NEUTRAL	-7.29512751155019	2.61027390282e-06
SGS1_donor_1	SHU1_recipient_1	4NQO	CSPL	7.23645878375385	3.53860397637362	ALLEVIATING	NEUTRAL	3.69785480738022	0.0267143896872861
SGS1_donor_1	CSM2_recipient_2	4NQO	CSPL	4.79300179137091	1.47661001463374	ALLEVIATING	NEUTRAL	3.31639177673717	0.0485713809354423
SGS1_donor_1	SHU1_recipient_2	4NQO	CSPL	4.80334195662108	-1.7766914759774	ALLEVIATING	NEUTRAL	6.58003343259848	2.35067348692354e-05
SGS1_donor_1	CSM3_recipient_1	4NQO	CSPL	-1.52966845056831	-7.8423743716252	NEUTRAL	AGGRAVATING	6.31270592105689	5.32850196419535e-05
SGS1_donor_1	CSM3_recipient_2	4NQO	CSPL	5.14750240938579	-2.77402471110824	ALLEVIATING	NEUTRAL	7.92152712049403	2.03558782338282e-07
SGS1_donor_2	MAG1_recipient_1	4NQO	CSPL	-1.7228920446466	-6.07023308084963	NEUTRAL	AGGRAVATING	4.34734103620303	0.00771325246349423
SGS1_donor_2	MMS1_recipient_1	4NQO	CSPL	2.73909885945475	-12.8264714504684	NEUTRAL	AGGRAVATING	15.5655703099231	7.47646671530822e-27
SGS1_donor_2	RAD52_recipient_1	4NQO	CSPL	10.9917742555248	4.49307320726005	ALLEVIATING	NEUTRAL	6.49870104826472	3.02883152290808e-05
SGS1_donor_2	RTT101_recipient_2	4NQO	CSPL	4.51908087419852	-0.030892933738403	ALLEVIATING	NEUTRAL	4.54997380793692	0.00500099236030818
SGS1_donor_2	CSM3_recipient_1	4NQO	CSPL	0.995846185244493	-8.86763116365558	NEUTRAL	AGGRAVATING	9.86347734890007	3.99015976924103e-11
SGS1_donor_2	CSM3_recipient_2	4NQO	CSPL	0.867024959713978	-5.07939450020469	NEUTRAL	AGGRAVATING	5.94641945991867	0.000162458231349046
SHU1_donor_1	RAD18_recipient_2	4NQO	CSPL	-6.95749649211752	3.62992471695809	AGGRAVATING	NEUTRAL	-10.5874212090756	1.11956162455074e-12
SHU1_donor_1	RAD54_recipient_2	4NQO	CSPL	-0.666673266142437	-5.43525611714616	NEUTRAL	AGGRAVATING	4.76858285100373	0.00310774672751017
SHU1_donor_1	RAD55_recipient_1	4NQO	CSPL	-8.22793660939295	-1.53906929122835	AGGRAVATING	NEUTRAL	-6.6888673181646	1.95713614824419e-05
SHU1_donor_1	RAD5_recipient_1	4NQO	CSPL	-8.43606965525353	-1.42434860958919	AGGRAVATING	NEUTRAL	-7.01172104566434	7.09034961058993e-06
SHU1_donor_1	RAD5_recipient_2	4NQO	CSPL	-13.1467907835237	0.554647695967701	AGGRAVATING	NEUTRAL	-13.7014384794914	9.62660896112513e-21
SHU1_donor_1	SLX4_recipient_1	4NQO	CSPL	-6.72133690948608	0.206709792692464	AGGRAVATING	NEUTRAL	-6.92804670217854	8.93275023242776e-06
SHU1_donor_1	SRS2_recipient_2	4NQO	CSPL	5.48072606006816	0.486502526049671	ALLEVIATING	NEUTRAL	4.99422353401849	0.00190971895720102
SLX4_donor_1	PSY3_recipient_1	4NQO	CSPL	-6.81664762613928	-0.375958384324705	AGGRAVATING	NEUTRAL	-6.44068924181457	4.31902810163823e-05
SLX4_donor_1	PSY3_recipient_2	4NQO	CSPL	-7.2968811981147	1.57206536739368	AGGRAVATING	NEUTRAL	-8.86894656550838	4.07042758897631e-09
SLX4_donor_1	RAD52_recipient_1	4NQO	CSPL	-5.64193176980817	-0.144171047099484	AGGRAVATING	NEUTRAL	-5.49776072270869	0.000707708084301062
SLX4_donor_1	CSM2_recipient_1	4NQO	CSPL	-6.98158573640452	-0.407655237454648	AGGRAVATING	NEUTRAL	-6.57393049894987	2.82604461583071e-05
SLX4_donor_1	SHU1_recipient_1	4NQO	CSPL	-8.04569173490111	-1.07824957177203	AGGRAVATING	NEUTRAL	-6.96744216312908	8.17894162029595e-06
SLX4_donor_1	CSM2_recipient_2	4NQO	CSPL	-6.1160492450857	-0.88635095146004	AGGRAVATING	NEUTRAL	-5.22969829362566	0.00138406525266147
SLX4_donor_1	SHU1_recipient_2	4NQO	CSPL	-7.68353613678959	-1.18446894844273	AGGRAVATING	NEUTRAL	-6.49906718834686	3.59696516349883e-05
SLX4_donor_1	SHU2_recipient_1	4NQO	CSPL	-10.6904732404523	-0.667302065409878	AGGRAVATING	NEUTRAL	-10.0231711750425	1.83025573356992e-11
SLX4_donor_1	SHU2_recipient_2	4NQO	CSPL	-8.76309103357771	-0.654684345753944	AGGRAVATING	NEUTRAL	-8.10840668782377	1.0955857206621e-07
SLX4_donor_1	CSM3_recipient_2	4NQO	CSPL	-4.85262932080647	4.07381693965598	AGGRAVATING	NEUTRAL	-8.92644626046245	3.20059482208225e-09
SRS2_donor_1	PSY3_recipient_2	4NQO	CSPL	6.36962974445442	2.0504119662908	ALLEVIATING	NEUTRAL	4.31921777816363	0.00809207005069539
SRS2_donor_1	RAD18_recipient_2	4NQO	CSPL	13.6808082326652	3.68681320879251	ALLEVIATING	NEUTRAL	9.9939950238727	2.10621185415893e-11
SRS2_donor_1	RAD5_recipient_2	4NQO	CSPL	10.6242504778536	-1.63714322378291	ALLEVIATING	NEUTRAL	12.2613937016365	7.705171555441e-17
SRS2_donor_1	SHU1_recipient_1	4NQO	CSPL	4.74321089236792	0.0722386511277261	ALLEVIATING	NEUTRAL	4.67097224124019	0.00387589850822846
SRS2_donor_1	SHU2_recipient_1	4NQO	CSPL	5.41189720567207	-4.05465697793511	ALLEVIATING	NEUTRAL	9.46655418360718	2.72061401282827e-10
SRS2_donor_2	MAG1_recipient_1	4NQO	CSPL	-0.728838156833771	-9.68807627534868	NEUTRAL	AGGRAVATING	8.95923811851491	2.68720703857319e-09
SRS2_donor_2	MMS4_recipient_1	4NQO	CSPL	0.226491442699053	-4.92311231796081	NEUTRAL	AGGRAVATING	5.14960376065986	0.00134887222620132
SRS2_donor_2	RAD18_recipient_2	4NQO	CSPL	15.3276713150954	4.49835398528824	ALLEVIATING	NEUTRAL	10.8293173298072	2.73855769080277e-13
SRS2_donor_2	RAD52_recipient_1	4NQO	CSPL	2.63284216790009	-6.84101953521226	NEUTRAL	AGGRAVATING	9.47386170311235	2.68967071007201e-10
SRS2_donor_2	RAD5_recipient_1	4NQO	CSPL	16.9100258652373	4.60106627426947	ALLEVIATING	NEUTRAL	12.3089595909678	5.94158854569572e-17
SRS2_donor_2	CSM2_recipient_2	4NQO	CSPL	5.18876415763575	0.267924316158088	ALLEVIATING	NEUTRAL	4.92083984147766	0.00223273987640357
CSM2_donor_1	SLX4_recipient_1	4NQO	CSPL	-6.37577925050622	1.28109530528573	AGGRAVATING	NEUTRAL	-7.65687455579196	6.51673540081806e-07
CSM2_donor_1	SRS2_recipient_2	4NQO	CSPL	4.57592540032598	0.432433540036987	ALLEVIATING	NEUTRAL	4.14349186028899	0.0115330004132149
CSM3_donor_1	RAD18_recipient_1	4NQO	CSPL	5.85279828417511	0.404724532903576	ALLEVIATING	NEUTRAL	5.44807375127153	0.000628679252423193
CSM3_donor_1	RAD18_recipient_2	4NQO	CSPL	0.36111791478497	-4.79004445795165	NEUTRAL	AGGRAVATING	5.15116237273662	0.00135486371271812
CSM3_donor_1	RAD52_recipient_1	4NQO	CSPL	1.8422565571439	-5.61063306604691	NEUTRAL	AGGRAVATING	7.45288962319081	1.15632206132595e-06
CSM3_donor_1	RAD5_recipient_1	4NQO	CSPL	0.447137093146623	-14.280698039714	NEUTRAL	AGGRAVATING	14.7278351328606	4.24368640880387e-24
CSM3_donor_1	RAD5_recipient_2	4NQO	CSPL	1.86447503508436	-19.5997519717469	NEUTRAL	AGGRAVATING	21.4642270068313	2.14849549602154e-50
CSM3_donor_1	RTT101_recipient_1	4NQO	CSPL	-7.28925215221596	2.76570789569441	AGGRAVATING	NEUTRAL	-10.0549600479104	1.59938690201235e-11
CSM3_donor_1	RTT101_recipient_2	4NQO	CSPL	-7.62652329346239	2.7249617736796	AGGRAVATING	NEUTRAL	-10.351485067142	3.71497961462196e-12
CSM3_donor_1	SGS1_recipient_1	4NQO	CSPL	-1.00000888261084	-6.00820328769602	NEUTRAL	AGGRAVATING	5.00819440508518	0.00186945956055759
CSM3_donor_2	RAD18_recipient_2	4NQO	CSPL	3.89476269263547	-0.328575458178142	ALLEVIATING	NEUTRAL	4.22333815081362	0.00994649003751497
CSM3_donor_2	RAD5_recipient_1	4NQO	CSPL	0.857228249381312	-11.3229234650933	NEUTRAL	AGGRAVATING	12.1801517144747	1.23211250234316e-16
CSM3_donor_2	RAD5_recipient_2	4NQO	CSPL	0.159460762192899	-17.5725497033403	NEUTRAL	AGGRAVATING	17.7320104655332	1.15727463600776e-34
CSM3_donor_2	RTT101_recipient_1	4NQO	CSPL	-7.73130301071776	2.17453023703331	AGGRAVATING	NEUTRAL	-9.90583324775107	3.24351239954881e-11
CSM3_donor_2	RTT101_recipient_2	4NQO	CSPL	-8.38862627218618	-1.12407633969727	AGGRAVATING	NEUTRAL	-7.26454993248891	2.81668472453873e-06
CSM3_donor_2	RTT107_recipient_1	4NQO	CSPL	3.51223576195144	-6.52264200337723	NEUTRAL	AGGRAVATING	10.0348777653287	1.79990514394412e-11
CSM3_donor_2	SGS1_recipient_1	4NQO	CSPL	-0.834910040105302	-6.15607412036976	NEUTRAL	AGGRAVATING	5.32116408026446	0.000872208366760944
MAG1_donor_1	MPH1_recipient_1	BLMC	NoDrug	-9.01202105005536	-3.59204575602787	AGGRAVATING	NEUTRAL	-5.41997529402749	0.0089832091753494
MAG1_donor_1	RAD18_recipient_2	BLMC	NoDrug	2.19465409912157	-6.58962542497694	NEUTRAL	AGGRAVATING	8.78427952409851	3.23324232388136e-06
MAG1_donor_1	SRS2_recipient_1	BLMC	NoDrug	-6.10370242497775	-1.74108362426267	AGGRAVATING	NEUTRAL	-4.36261880071508	0.0419299238999183
MAG1_donor_2	RAD18_recipient_2	BLMC	NoDrug	-0.660583831061998	-5.09008304548504	NEUTRAL	AGGRAVATING	4.42949921442305	0.0409814822202109
MAG1_donor_2	RAD61_recipient_1	BLMC	NoDrug	-15.1568947681643	-1.34238530146632	AGGRAVATING	NEUTRAL	-13.814509466698	1.2241604051077e-13
MMS1_donor_1	PSY3_recipient_2	BLMC	NoDrug	-0.85182897550717	-5.97359827397662	NEUTRAL	AGGRAVATING	5.12176929846945	0.0148904336276483
MMS1_donor_1	RAD57_recipient_1	BLMC	NoDrug	-16.0482181759974	-1.14570068872515	AGGRAVATING	NEUTRAL	-14.9025174872723	8.85196542062597e-16
MMS1_donor_1	RAD59_recipient_1	BLMC	NoDrug	-2.77040717127858	-7.25015832860987	NEUTRAL	AGGRAVATING	4.47975115733128	0.0385251509507403
MMS1_donor_1	RTT101_recipient_1	BLMC	NoDrug	2.22777966305896	6.6896856507368	NEUTRAL	ALLEVIATING	-4.46190598767784	0.0372407200685229
MMS1_donor_1	RTT107_recipient_1	BLMC	NoDrug	0.149997416080979	-4.89122474765584	NEUTRAL	AGGRAVATING	5.04122216373682	0.0168410116033108
MMS1_donor_1	SGS1_recipient_1	BLMC	NoDrug	1.276918732435	-4.73503092516175	NEUTRAL	AGGRAVATING	6.01194965759675	0.00282800648237734
MMS1_donor_1	SRS2_recipient_1	BLMC	NoDrug	4.90042233695361	-6.37180084523599	NEUTRAL	AGGRAVATING	11.2722231821896	8.97404692134735e-10
MMS1_donor_1	SRS2_recipient_2	BLMC	NoDrug	-1.70396358416995	-8.34691182424266	NEUTRAL	AGGRAVATING	6.6429482400727	0.000757371517959635
MMS1_donor_1	CSM3_recipient_1	BLMC	NoDrug	-7.29121251134959	-1.15548445301327	AGGRAVATING	NEUTRAL	-6.13572805833632	0.0026591849382421
MMS1_donor_2	RAD18_recipient_1	BLMC	NoDrug	-6.29778116755678	-1.82238691361018	AGGRAVATING	NEUTRAL	-4.47539425394659	0.036625476021668
MMS1_donor_2	RAD18_recipient_2	BLMC	NoDrug	-15.0767385165687	-1.75059536634375	AGGRAVATING	NEUTRAL	-13.326143150225	9.49862223919878e-13
MMS1_donor_2	RAD52_recipient_1	BLMC	NoDrug	-7.28109642386585	-1.49231846730263	AGGRAVATING	NEUTRAL	-5.78877795656322	0.00488188909347191
MMS1_donor_2	RAD57_recipient_1	BLMC	NoDrug	-13.2117143792827	1.15945963033805	AGGRAVATING	NEUTRAL	-14.3711740096208	1.02194265798763e-14
MMS1_donor_2	RTT101_recipient_1	BLMC	NoDrug	0.955907493309414	9.30262217071166	NEUTRAL	ALLEVIATING	-8.34671467740224	1.89858032304085e-05
MMS1_donor_2	RTT101_recipient_2	BLMC	NoDrug	-9.68762023218301	3.11925593569646	AGGRAVATING	NEUTRAL	-12.8068761678795	7.35038136593548e-12
MMS1_donor_2	SRS2_recipient_2	BLMC	NoDrug	0.544225721738404	-5.93651016018083	NEUTRAL	AGGRAVATING	6.48073588191923	0.00104394430740588
MMS4_donor_1	RTT101_recipient_1	BLMC	NoDrug	-10.9237191538245	1.09202807270374	AGGRAVATING	NEUTRAL	-12.0157472265283	1.47517389701054e-10
MMS4_donor_1	RTT107_recipient_1	BLMC	NoDrug	-1.56649149661941	-6.55501489403704	NEUTRAL	AGGRAVATING	4.98852339741763	0.0179285170572254
MMS4_donor_1	SHU1_recipient_1	BLMC	NoDrug	-13.4253843065522	-2.85828696890628	AGGRAVATING	NEUTRAL	-10.5670973376459	2.58255359509327e-08
MMS4_donor_1	SHU1_recipient_2	BLMC	NoDrug	-9.53084637161754	-0.670281935536298	AGGRAVATING	NEUTRAL	-8.86056443608125	4.68176619027663e-06
MMS4_donor_1	CSM3_recipient_1	BLMC	NoDrug	-10.9278461920239	0.756114452310792	AGGRAVATING	NEUTRAL	-11.6839606443347	5.01350528682944e-10
MMS4_donor_2	MPH1_recipient_1	BLMC	NoDrug	2.3016714905268	-15.5508082464297	NEUTRAL	AGGRAVATING	17.8524797369565	1.18796890654447e-22
MMS4_donor_2	RAD54_recipient_1	BLMC	NoDrug	-7.85443003126884	2.09043748277744	AGGRAVATING	NEUTRAL	-9.94486751404628	2.03698603447448e-07
MMS4_donor_2	RAD55_recipient_1	BLMC	NoDrug	0.595641152770592	5.62251031165478	NEUTRAL	ALLEVIATING	-5.02686915888419	0.0168556408737566
MMS4_donor_2	RTT101_recipient_1	BLMC	NoDrug	-22.8689680099224	-2.50364264356938	AGGRAVATING	NEUTRAL	-20.3653253663531	5.03950004988874e-29
MMS4_donor_2	RTT101_recipient_2	BLMC	NoDrug	-17.8402699004205	0.205199667435893	AGGRAVATING	NEUTRAL	-18.0454695678564	6.29983645345013e-23
MMS4_donor_2	SHU1_recipient_1	BLMC	NoDrug	-13.741756710459	-0.126183724042845	AGGRAVATING	NEUTRAL	-13.6155729864161	2.86993757872862e-13
